Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
06/05/2020,Fulton,3,222,233,4486
06/06/2020,Fulton,2,224,205,4691
06/07/2020,Fulton,3,227,254,4945
06/08/2020,Fulton,1,228,249,5194
06/09/2020,Fulton,0,228,132,5326
06/10/2020,Fulton,2,230,155,5481
06/11/2020,Fulton,1,231,352,5833
06/12/2020,Fulton,1,232,164,5997
06/13/2020,Fulton,2,234,168,6165
06/14/2020,Fulton,1,235,101,6266
06/15/2020,Fulton,1,236,158,6424
06/16/2020,Fulton,0,236,85,6509
06/17/2020,Fulton,0,236,146,6655
06/18/2020,Fulton,1,237,173,6828
06/19/2020,Fulton,6,243,290,7118
06/20/2020,Fulton,0,243,209,7327
06/21/2020,Fulton,1,244,171,7498
06/22/2020,Fulton,0,244,86,7584
06/23/2020,Fulton,0,244,110,7694
06/24/2020,Fulton,0,244,98,7792
06/25/2020,Fulton,4,248,161,7953
06/26/2020,Fulton,1,249,171,8124
03/02/2020,Genesee,0,0,0,0
03/03/2020,Genesee,0,0,0,0
03/04/2020,Genesee,0,0,0,0
03/05/2020,Genesee,0,0,0,0
03/06/2020,Genesee,0,0,0,0
03/07/2020,Genesee,0,0,0,0
03/08/2020,Genesee,0,0,0,0
03/09/2020,Genesee,0,0,0,0
03/10/2020,Genesee,0,0,1,1
03/11/2020,Genesee,0,0,0,1
03/12/2020,Genesee,0,0,0,1
03/13/2020,Genesee,0,0,0,1
03/14/2020,Genesee,0,0,0,1
03/15/2020,Genesee,0,0,0,1
03/16/2020,Genesee,0,0,3,4
03/17/2020,Genesee,0,0,5,9
03/18/2020,Genesee,1,1,9,18
03/19/2020,Genesee,0,1,6,24
03/20/2020,Genesee,0,1,6,30
03/21/2020,Genesee,0,1,6,36
03/22/2020,Genesee,0,1,2,38
03/23/2020,Genesee,0,1,8,46
03/24/2020,Genesee,1,2,7,53
03/25/2020,Genesee,2,4,19,72
03/26/2020,Genesee,2,6,21,93
03/27/2020,Genesee,1,7,19,112
03/28/2020,Genesee,2,9,6,118
03/29/2020,Genesee,0,9,12,130
03/30/2020,Genesee,1,10,24,154
03/31/2020,Genesee,3,13,28,182
04/01/2020,Genesee,1,14,39,221
04/02/2020,Genesee,2,16,23,244
04/03/2020,Genesee,4,20,30,274
04/04/2020,Genesee,2,22,12,286
04/05/2020,Genesee,1,23,11,297
04/06/2020,Genesee,10,33,37,334
04/07/2020,Genesee,14,47,31,365
04/08/2020,Genesee,9,56,43,408
04/09/2020,Genesee,9,65,32,440
04/10/2020,Genesee,2,67,18,458
04/11/2020,Genesee,2,69,19,477
04/12/2020,Genesee,2,71,7,484
04/13/2020,Genesee,5,76,34,518
04/14/2020,Genesee,0,76,15,533
04/15/2020,Genesee,2,78,12,545
04/16/2020,Genesee,5,83,21,566
04/17/2020,Genesee,4,87,13,579
04/18/2020,Genesee,30,117,56,635
04/19/2020,Genesee,2,119,14,649
04/20/2020,Genesee,2,121,8,657
04/21/2020,Genesee,1,122,17,674
04/22/2020,Genesee,4,126,25,699
04/23/2020,Genesee,1,127,19,718
04/24/2020,Genesee,14,141,145,863
04/25/2020,Genesee,3,144,37,900
04/26/2020,Genesee,4,148,20,920
04/27/2020,Genesee,1,149,28,948
04/28/2020,Genesee,3,152,26,974
04/29/2020,Genesee,1,153,32,1006
04/30/2020,Genesee,1,154,29,1035
05/01/2020,Genesee,1,155,55,1090
05/02/2020,Genesee,0,155,25,1115
05/03/2020,Genesee,4,159,48,1163
05/04/2020,Genesee,0,159,47,1210
05/05/2020,Genesee,3,162,59,1269
05/06/2020,Genesee,6,168,98,1367
05/07/2020,Genesee,1,169,62,1429
05/08/2020,Genesee,1,170,47,1476
05/09/2020,Genesee,2,172,149,1625
05/10/2020,Genesee,1,173,182,1807
05/11/2020,Genesee,1,174,77,1884
05/12/2020,Genesee,0,174,96,1980
05/13/2020,Genesee,1,175,77,2057
05/14/2020,Genesee,0,175,66,2123
05/15/2020,Genesee,3,178,47,2170
05/16/2020,Genesee,2,180,69,2239
05/17/2020,Genesee,0,180,30,2269
05/18/2020,Genesee,2,182,77,2346
05/19/2020,Genesee,2,184,95,2441
05/20/2020,Genesee,4,188,145,2586
05/21/2020,Genesee,1,189,42,2628
05/22/2020,Genesee,2,191,271,2899
05/23/2020,Genesee,0,191,181,3080
05/24/2020,Genesee,1,192,95,3175
05/25/2020,Genesee,1,193,58,3233
05/26/2020,Genesee,2,195,84,3317
05/27/2020,Genesee,2,197,177,3494
05/28/2020,Genesee,2,199,119,3613
05/29/2020,Genesee,1,200,135,3748
05/30/2020,Genesee,2,202,115,3863
05/31/2020,Genesee,0,202,82,3945
06/01/2020,Genesee,0,202,145,4090
06/02/2020,Genesee,0,202,264,4354
06/03/2020,Genesee,3,205,326,4680
06/04/2020,Genesee,0,205,137,4817
06/05/2020,Genesee,1,206,322,5139
06/06/2020,Genesee,2,208,153,5292
06/07/2020,Genesee,0,208,104,5396
06/08/2020,Genesee,2,210,200,5596
06/09/2020,Genesee,1,211,213,5809
06/10/2020,Genesee,1,212,234,6043
06/11/2020,Genesee,0,212,187,6230
06/12/2020,Genesee,0,212,174,6404
06/13/2020,Genesee,0,212,158,6562
06/14/2020,Genesee,1,213,91,6653
06/15/2020,Genesee,0,213,112,6765
06/16/2020,Genesee,3,216,142,6907
06/17/2020,Genesee,1,217,169,7076
06/18/2020,Genesee,1,218,243,7319
06/19/2020,Genesee,4,222,189,7508
06/20/2020,Genesee,0,222,108,7616
06/21/2020,Genesee,3,225,182,7798
06/22/2020,Genesee,4,229,196,7994
06/23/2020,Genesee,1,230,196,8190
06/24/2020,Genesee,1,231,220,8410
06/25/2020,Genesee,1,232,120,8530
06/26/2020,Genesee,5,237,154,8684
03/02/2020,Greene,0,0,0,0
03/03/2020,Greene,0,0,0,0
03/04/2020,Greene,0,0,0,0
03/05/2020,Greene,0,0,0,0
03/06/2020,Greene,0,0,0,0
03/07/2020,Greene,0,0,0,0
03/08/2020,Greene,0,0,0,0
03/09/2020,Greene,0,0,0,0
03/10/2020,Greene,0,0,0,0
03/11/2020,Greene,0,0,3,3
03/12/2020,Greene,0,0,0,3
03/13/2020,Greene,0,0,1,4
03/14/2020,Greene,2,2,8,12
03/15/2020,Greene,0,2,3,15
03/16/2020,Greene,0,2,9,24
03/17/2020,Greene,0,2,8,32
03/18/2020,Greene,0,2,16,48
03/19/2020,Greene,0,2,21,69
03/20/2020,Greene,0,2,24,93
03/21/2020,Greene,0,2,23,116
03/22/2020,Greene,2,4,32,148
03/23/2020,Greene,0,4,8,156
03/24/2020,Greene,0,4,3,159
03/25/2020,Greene,1,5,11,170
03/26/2020,Greene,1,6,11,181
03/27/2020,Greene,1,7,6,187
03/28/2020,Greene,0,7,6,193
03/29/2020,Greene,3,10,13,206
03/30/2020,Greene,6,16,15,221
03/31/2020,Greene,2,18,9,230
04/01/2020,Greene,3,21,11,241
04/02/2020,Greene,2,23,16,257
04/03/2020,Greene,1,24,10,267
04/04/2020,Greene,0,24,7,274
04/05/2020,Greene,0,24,12,286
04/06/2020,Greene,0,24,13,299
04/07/2020,Greene,1,25,6,305
04/08/2020,Greene,3,28,29,334
04/09/2020,Greene,6,34,36,370
04/10/2020,Greene,3,37,27,397
04/11/2020,Greene,7,44,40,437
04/12/2020,Greene,1,45,14,451
04/13/2020,Greene,21,66,93,544
04/14/2020,Greene,7,73,25,569
04/15/2020,Greene,1,74,16,585
04/16/2020,Greene,3,77,16,601
04/17/2020,Greene,5,82,28,629
04/18/2020,Greene,3,85,24,653
04/19/2020,Greene,1,86,8,661
04/20/2020,Greene,1,87,16,677
04/21/2020,Greene,0,87,15,692
04/22/2020,Greene,2,89,25,717
04/23/2020,Greene,1,90,31,748
04/24/2020,Greene,17,107,212,960
04/25/2020,Greene,3,110,36,996
04/26/2020,Greene,1,111,25,1021
04/27/2020,Greene,1,112,20,1041
04/28/2020,Greene,2,114,24,1065
04/29/2020,Greene,17,131,59,1124
04/30/2020,Greene,8,139,47,1171
05/01/2020,Greene,3,142,36,1207
05/02/2020,Greene,9,151,32,1239
05/03/2020,Greene,3,154,34,1273
05/04/2020,Greene,12,166,36,1309
05/05/2020,Greene,22,188,84,1393
05/06/2020,Greene,10,198,55,1448
05/07/2020,Greene,1,199,34,1482
05/08/2020,Greene,5,204,45,1527
05/09/2020,Greene,2,206,44,1571
05/10/2020,Greene,0,206,14,1585
05/11/2020,Greene,0,206,28,1613
05/12/2020,Greene,0,206,41,1654
05/13/2020,Greene,1,207,46,1700
05/14/2020,Greene,2,209,64,1764
05/15/2020,Greene,2,211,49,1813
05/16/2020,Greene,1,212,43,1856
05/17/2020,Greene,1,213,33,1889
05/18/2020,Greene,1,214,26,1915
05/19/2020,Greene,1,215,189,2104
05/20/2020,Greene,0,215,44,2148
05/21/2020,Greene,0,215,48,2196
05/22/2020,Greene,2,217,69,2265
05/23/2020,Greene,3,220,55,2320
05/24/2020,Greene,5,225,35,2355
05/25/2020,Greene,0,225,24,2379
05/26/2020,Greene,6,231,108,2487
05/27/2020,Greene,5,236,107,2594
05/28/2020,Greene,1,237,92,2686
05/29/2020,Greene,1,238,110,2796
05/30/2020,Greene,0,238,100,2896
05/31/2020,Greene,1,239,79,2975
06/01/2020,Greene,2,241,119,3094
06/02/2020,Greene,0,241,153,3247
06/03/2020,Greene,0,241,130,3377
06/04/2020,Greene,1,242,134,3511
06/05/2020,Greene,4,246,181,3692
06/06/2020,Greene,0,246,117,3809
06/07/2020,Greene,1,247,42,3851
06/08/2020,Greene,1,248,104,3955
06/09/2020,Greene,1,249,172,4127
06/10/2020,Greene,0,249,88,4215
06/11/2020,Greene,0,249,82,4297
06/12/2020,Greene,1,250,97,4394
06/13/2020,Greene,1,251,128,4522
06/14/2020,Greene,0,251,110,4632
06/15/2020,Greene,1,252,67,4699
06/16/2020,Greene,0,252,196,4895
06/17/2020,Greene,0,252,73,4968
06/18/2020,Greene,2,254,174,5142
06/19/2020,Greene,1,255,54,5196
06/20/2020,Greene,1,256,67,5263
06/21/2020,Greene,0,256,119,5382
06/22/2020,Greene,0,256,110,5492
06/23/2020,Greene,0,256,114,5606
06/24/2020,Greene,1,257,158,5764
06/25/2020,Greene,0,257,126,5890
06/26/2020,Greene,3,260,127,6017
03/02/2020,Hamilton,0,0,0,0
03/03/2020,Hamilton,0,0,0,0
03/04/2020,Hamilton,0,0,0,0
03/05/2020,Hamilton,0,0,0,0
03/06/2020,Hamilton,0,0,0,0
03/07/2020,Hamilton,0,0,0,0
03/08/2020,Hamilton,0,0,0,0
03/09/2020,Hamilton,0,0,0,0
03/10/2020,Hamilton,0,0,0,0
03/11/2020,Hamilton,0,0,0,0
03/12/2020,Hamilton,0,0,0,0
03/13/2020,Hamilton,0,0,0,0
03/14/2020,Hamilton,0,0,0,0
03/15/2020,Hamilton,0,0,0,0
03/16/2020,Hamilton,0,0,0,0
03/17/2020,Hamilton,1,1,2,2
03/18/2020,Hamilton,1,2,8,10
03/19/2020,Hamilton,0,2,0,10
03/20/2020,Hamilton,0,2,1,11
03/21/2020,Hamilton,0,2,0,11
03/22/2020,Hamilton,0,2,0,11
03/23/2020,Hamilton,0,2,2,13
03/24/2020,Hamilton,0,2,1,14
03/25/2020,Hamilton,0,2,0,14
03/26/2020,Hamilton,0,2,0,14
03/27/2020,Hamilton,0,2,0,14
03/28/2020,Hamilton,0,2,0,14
03/29/2020,Hamilton,0,2,0,14
03/30/2020,Hamilton,0,2,0,14
03/31/2020,Hamilton,0,2,0,14
04/01/2020,Hamilton,0,2,3,17
04/02/2020,Hamilton,0,2,0,17
04/03/2020,Hamilton,0,2,0,17
04/04/2020,Hamilton,0,2,0,17
04/05/2020,Hamilton,0,2,0,17
04/06/2020,Hamilton,0,2,0,17
04/07/2020,Hamilton,0,2,0,17
04/08/2020,Hamilton,1,3,1,18
04/09/2020,Hamilton,0,3,0,18
04/10/2020,Hamilton,0,3,1,19
04/11/2020,Hamilton,0,3,0,19
04/12/2020,Hamilton,0,3,1,20
04/13/2020,Hamilton,0,3,0,20
04/14/2020,Hamilton,0,3,0,20
04/15/2020,Hamilton,0,3,0,20
04/16/2020,Hamilton,0,3,6,26
04/17/2020,Hamilton,0,3,1,27
04/18/2020,Hamilton,0,3,1,28
04/19/2020,Hamilton,0,3,0,28
04/20/2020,Hamilton,0,3,0,28
04/21/2020,Hamilton,0,3,1,29
04/22/2020,Hamilton,0,3,0,29
04/23/2020,Hamilton,0,3,0,29
04/24/2020,Hamilton,0,3,3,32
04/25/2020,Hamilton,0,3,1,33
04/26/2020,Hamilton,0,3,2,35
04/27/2020,Hamilton,0,3,1,36
04/28/2020,Hamilton,0,3,2,38
04/29/2020,Hamilton,0,3,0,38
04/30/2020,Hamilton,0,3,2,40
05/01/2020,Hamilton,0,3,3,43
05/02/2020,Hamilton,0,3,1,44
05/03/2020,Hamilton,0,3,2,46
05/04/2020,Hamilton,0,3,1,47
05/05/2020,Hamilton,2,5,6,53
05/06/2020,Hamilton,0,5,0,53
05/07/2020,Hamilton,0,5,4,57
05/08/2020,Hamilton,0,5,3,60
05/09/2020,Hamilton,0,5,1,61
05/10/2020,Hamilton,0,5,0,61
05/11/2020,Hamilton,0,5,0,61
05/12/2020,Hamilton,0,5,6,67
05/13/2020,Hamilton,0,5,45,112
05/14/2020,Hamilton,0,5,10,122
05/15/2020,Hamilton,0,5,34,156
05/16/2020,Hamilton,0,5,139,295
05/17/2020,Hamilton,0,5,35,330
05/18/2020,Hamilton,0,5,2,332
05/19/2020,Hamilton,0,5,10,342
05/20/2020,Hamilton,0,5,12,354
05/21/2020,Hamilton,0,5,8,362
05/22/2020,Hamilton,0,5,38,400
05/23/2020,Hamilton,0,5,3,403
05/24/2020,Hamilton,0,5,3,406
05/25/2020,Hamilton,0,5,5,411
05/26/2020,Hamilton,0,5,1,412
05/27/2020,Hamilton,0,5,3,415
05/28/2020,Hamilton,0,5,4,419
05/29/2020,Hamilton,0,5,3,422
05/30/2020,Hamilton,0,5,22,444
05/31/2020,Hamilton,0,5,5,449
06/01/2020,Hamilton,0,5,1,450
06/02/2020,Hamilton,0,5,2,452
06/03/2020,Hamilton,0,5,74,526
06/04/2020,Hamilton,0,5,8,534
06/05/2020,Hamilton,0,5,7,541
06/06/2020,Hamilton,0,5,38,579
06/07/2020,Hamilton,0,5,8,587
06/08/2020,Hamilton,0,5,4,591
06/09/2020,Hamilton,0,5,7,598
06/10/2020,Hamilton,0,5,5,603
06/11/2020,Hamilton,0,5,13,616
06/12/2020,Hamilton,0,5,6,622
06/13/2020,Hamilton,1,6,27,649
06/14/2020,Hamilton,0,6,12,661
06/15/2020,Hamilton,0,6,1,662
06/16/2020,Hamilton,0,6,6,668
06/17/2020,Hamilton,0,6,12,680
06/18/2020,Hamilton,0,6,6,686
06/19/2020,Hamilton,0,6,4,690
06/20/2020,Hamilton,0,6,57,747
06/21/2020,Hamilton,0,6,8,755
06/22/2020,Hamilton,0,6,1,756
06/23/2020,Hamilton,0,6,7,763
06/24/2020,Hamilton,0,6,10,773
06/25/2020,Hamilton,0,6,2,775
06/26/2020,Hamilton,0,6,3,778
03/02/2020,Herkimer,0,0,0,0
03/03/2020,Herkimer,0,0,0,0
03/04/2020,Herkimer,0,0,0,0
03/05/2020,Herkimer,0,0,0,0
03/06/2020,Herkimer,0,0,0,0
03/07/2020,Herkimer,0,0,0,0
03/08/2020,Herkimer,0,0,0,0
03/09/2020,Herkimer,0,0,0,0
03/10/2020,Herkimer,0,0,0,0
03/11/2020,Herkimer,0,0,0,0
03/12/2020,Herkimer,1,1,1,1
03/13/2020,Herkimer,0,1,0,1
03/14/2020,Herkimer,0,1,1,2
03/15/2020,Herkimer,0,1,0,2
03/16/2020,Herkimer,0,1,0,2
03/17/2020,Herkimer,0,1,0,2
03/18/2020,Herkimer,0,1,1,3
03/19/2020,Herkimer,1,2,1,4
03/20/2020,Herkimer,1,3,5,9
03/21/2020,Herkimer,1,4,10,19
03/22/2020,Herkimer,0,4,6,25
03/23/2020,Herkimer,0,4,3,28
03/24/2020,Herkimer,1,5,5,33
03/25/2020,Herkimer,2,7,6,39
03/26/2020,Herkimer,2,9,9,48
03/27/2020,Herkimer,0,9,8,56
03/28/2020,Herkimer,1,10,14,70
03/29/2020,Herkimer,2,12,8,78
03/30/2020,Herkimer,0,12,1,79
03/31/2020,Herkimer,0,12,4,83
04/01/2020,Herkimer,2,14,9,92
04/02/2020,Herkimer,0,14,19,111
04/03/2020,Herkimer,4,18,27,138
04/04/2020,Herkimer,4,22,46,184
04/05/2020,Herkimer,3,25,23,207
04/06/2020,Herkimer,2,27,19,226
04/07/2020,Herkimer,2,29,19,245
04/08/2020,Herkimer,3,32,44,289
04/09/2020,Herkimer,4,36,23,312
04/10/2020,Herkimer,1,37,12,324
04/11/2020,Herkimer,0,37,11,335
04/12/2020,Herkimer,1,38,29,364
04/13/2020,Herkimer,1,39,26,390
04/14/2020,Herkimer,1,40,9,399
04/15/2020,Herkimer,3,43,23,422
04/16/2020,Herkimer,3,46,30,452
04/17/2020,Herkimer,1,47,18,470
04/18/2020,Herkimer,2,49,20,490
04/19/2020,Herkimer,0,49,23,513
04/20/2020,Herkimer,1,50,7,520
04/21/2020,Herkimer,3,53,34,554
04/22/2020,Herkimer,1,54,25,579
04/23/2020,Herkimer,2,56,27,606
04/24/2020,Herkimer,0,56,59,665
04/25/2020,Herkimer,1,57,31,696
04/26/2020,Herkimer,1,58,26,722
04/27/2020,Herkimer,0,58,14,736
04/28/2020,Herkimer,0,58,28,764
04/29/2020,Herkimer,0,58,28,792
04/30/2020,Herkimer,2,60,28,820
05/01/2020,Herkimer,1,61,15,835
05/02/2020,Herkimer,1,62,29,864
05/03/2020,Herkimer,1,63,41,905
05/04/2020,Herkimer,4,67,29,934
05/05/2020,Herkimer,1,68,66,1000
05/06/2020,Herkimer,6,74,65,1065
05/07/2020,Herkimer,2,76,55,1120
05/08/2020,Herkimer,1,77,43,1163
05/09/2020,Herkimer,2,79,56,1219
05/10/2020,Herkimer,2,81,57,1276
05/11/2020,Herkimer,0,81,42,1318
05/12/2020,Herkimer,3,84,61,1379
05/13/2020,Herkimer,2,86,54,1433
05/14/2020,Herkimer,1,87,49,1482
05/15/2020,Herkimer,4,91,50,1532
05/16/2020,Herkimer,0,91,157,1689
05/17/2020,Herkimer,1,92,68,1757
05/18/2020,Herkimer,0,92,65,1822
05/19/2020,Herkimer,1,93,95,1917
05/20/2020,Herkimer,0,93,60,1977
05/21/2020,Herkimer,2,95,77,2054
05/22/2020,Herkimer,5,100,212,2266
05/23/2020,Herkimer,1,101,143,2409
05/24/2020,Herkimer,2,103,237,2646
05/25/2020,Herkimer,0,103,45,2691
05/26/2020,Herkimer,2,105,328,3019
05/27/2020,Herkimer,1,106,442,3461
05/28/2020,Herkimer,1,107,154,3615
05/29/2020,Herkimer,0,107,332,3947
05/30/2020,Herkimer,1,108,309,4256
05/31/2020,Herkimer,1,109,131,4387
06/01/2020,Herkimer,2,111,186,4573
06/02/2020,Herkimer,2,113,522,5095
06/03/2020,Herkimer,0,113,398,5493
06/04/2020,Herkimer,2,115,334,5827
06/05/2020,Herkimer,7,122,523,6350
06/06/2020,Herkimer,1,123,357,6707
06/07/2020,Herkimer,1,124,377,7084
06/08/2020,Herkimer,1,125,308,7392
06/09/2020,Herkimer,0,125,245,7637
06/10/2020,Herkimer,0,125,295,7932
06/11/2020,Herkimer,2,127,439,8371
06/12/2020,Herkimer,1,128,280,8651
06/13/2020,Herkimer,0,128,275,8926
06/14/2020,Herkimer,0,128,119,9045
06/15/2020,Herkimer,0,128,297,9342
06/16/2020,Herkimer,0,128,208,9550
06/17/2020,Herkimer,0,128,236,9786
06/18/2020,Herkimer,3,131,265,10051
06/19/2020,Herkimer,3,134,334,10385
06/20/2020,Herkimer,2,136,405,10790
06/21/2020,Herkimer,1,137,232,11022
06/22/2020,Herkimer,0,137,146,11168
06/23/2020,Herkimer,5,142,184,11352
06/24/2020,Herkimer,1,143,146,11498
06/25/2020,Herkimer,6,149,161,11659
06/26/2020,Herkimer,5,154,302,11961
03/02/2020,Jefferson,0,0,0,0
03/03/2020,Jefferson,0,0,0,0
03/04/2020,Jefferson,0,0,0,0
03/05/2020,Jefferson,0,0,0,0
03/06/2020,Jefferson,0,0,0,0
03/07/2020,Jefferson,0,0,1,1
03/08/2020,Jefferson,0,0,0,1
03/09/2020,Jefferson,0,0,0,1
03/10/2020,Jefferson,0,0,0,1
03/11/2020,Jefferson,0,0,1,2
03/12/2020,Jefferson,0,0,0,2
03/13/2020,Jefferson,0,0,0,2
03/14/2020,Jefferson,0,0,0,2
03/15/2020,Jefferson,0,0,1,3
03/16/2020,Jefferson,0,0,0,3
03/17/2020,Jefferson,0,0,2,5
03/18/2020,Jefferson,1,1,7,12
03/19/2020,Jefferson,0,1,13,25
03/20/2020,Jefferson,0,1,18,43
03/21/2020,Jefferson,0,1,4,47
03/22/2020,Jefferson,1,2,20,67
03/23/2020,Jefferson,0,2,1,68
03/24/2020,Jefferson,0,2,13,81
03/25/2020,Jefferson,1,3,31,112
03/26/2020,Jefferson,0,3,23,135
03/27/2020,Jefferson,3,6,45,180
03/28/2020,Jefferson,1,7,52,232
03/29/2020,Jefferson,4,11,100,332
03/30/2020,Jefferson,1,12,19,351
03/31/2020,Jefferson,0,12,14,365
04/01/2020,Jefferson,3,15,53,418
04/02/2020,Jefferson,3,18,56,474
04/03/2020,Jefferson,2,20,38,512
04/04/2020,Jefferson,6,26,75,587
04/05/2020,Jefferson,7,33,98,685
04/06/2020,Jefferson,6,39,63,748
04/07/2020,Jefferson,1,40,25,773
04/08/2020,Jefferson,2,42,84,857
04/09/2020,Jefferson,1,43,52,909
04/10/2020,Jefferson,1,44,43,952
04/11/2020,Jefferson,2,46,47,999
04/12/2020,Jefferson,0,46,24,1023
04/13/2020,Jefferson,1,47,37,1060
04/14/2020,Jefferson,0,47,1,1061
04/15/2020,Jefferson,1,48,33,1094
04/16/2020,Jefferson,2,50,31,1125
04/17/2020,Jefferson,0,50,16,1141
04/18/2020,Jefferson,4,54,53,1194
04/19/2020,Jefferson,0,54,23,1217
04/20/2020,Jefferson,0,54,7,1224
04/21/2020,Jefferson,0,54,8,1232
04/22/2020,Jefferson,2,56,28,1260
04/23/2020,Jefferson,2,58,37,1297
04/24/2020,Jefferson,1,59,63,1360
04/25/2020,Jefferson,1,60,27,1387
04/26/2020,Jefferson,0,60,52,1439
04/27/2020,Jefferson,0,60,15,1454
04/28/2020,Jefferson,0,60,28,1482
04/29/2020,Jefferson,1,61,36,1518
04/30/2020,Jefferson,0,61,37,1555
05/01/2020,Jefferson,1,62,48,1603
05/02/2020,Jefferson,0,62,48,1651
05/03/2020,Jefferson,1,63,82,1733
05/04/2020,Jefferson,0,63,13,1746
05/05/2020,Jefferson,0,63,50,1796
05/06/2020,Jefferson,1,64,90,1886
05/07/2020,Jefferson,2,66,82,1968
05/08/2020,Jefferson,1,67,47,2015
05/09/2020,Jefferson,1,68,64,2079
05/10/2020,Jefferson,0,68,63,2142
05/11/2020,Jefferson,0,68,46,2188
05/12/2020,Jefferson,0,68,80,2268
05/13/2020,Jefferson,1,69,104,2372
05/14/2020,Jefferson,2,71,453,2825
05/15/2020,Jefferson,0,71,237,3062
05/16/2020,Jefferson,0,71,152,3214
05/17/2020,Jefferson,0,71,137,3351
05/18/2020,Jefferson,0,71,90,3441
05/19/2020,Jefferson,0,71,64,3505
05/20/2020,Jefferson,0,71,324,3829
05/21/2020,Jefferson,1,72,319,4148
05/22/2020,Jefferson,0,72,331,4479
05/23/2020,Jefferson,0,72,305,4784
05/24/2020,Jefferson,0,72,107,4891
05/25/2020,Jefferson,0,72,71,4962
05/26/2020,Jefferson,0,72,97,5059
05/27/2020,Jefferson,0,72,136,5195
05/28/2020,Jefferson,2,74,400,5595
05/29/2020,Jefferson,0,74,227,5822
05/30/2020,Jefferson,0,74,280,6102
05/31/2020,Jefferson,0,74,256,6358
06/01/2020,Jefferson,0,74,228,6586
06/02/2020,Jefferson,0,74,256,6842
06/03/2020,Jefferson,0,74,253,7095
06/04/2020,Jefferson,1,75,482,7577
06/05/2020,Jefferson,0,75,315,7892
06/06/2020,Jefferson,2,77,275,8167
06/07/2020,Jefferson,1,78,374,8541
06/08/2020,Jefferson,1,79,85,8626
06/09/2020,Jefferson,0,79,257,8883
06/10/2020,Jefferson,0,79,299,9182
06/11/2020,Jefferson,1,80,564,9746
06/12/2020,Jefferson,1,81,173,9919
06/13/2020,Jefferson,0,81,135,10054
06/14/2020,Jefferson,0,81,261,10315
06/15/2020,Jefferson,0,81,76,10391
06/16/2020,Jefferson,1,82,108,10499
06/17/2020,Jefferson,0,82,367,10866
06/18/2020,Jefferson,0,82,534,11400
06/19/2020,Jefferson,1,83,237,11637
06/20/2020,Jefferson,1,84,118,11755
06/21/2020,Jefferson,0,84,220,11975
06/22/2020,Jefferson,0,84,88,12063
06/23/2020,Jefferson,0,84,120,12183
06/24/2020,Jefferson,1,85,309,12492
06/25/2020,Jefferson,0,85,479,12971
06/26/2020,Jefferson,0,85,184,13155
03/02/2020,Kings,0,0,0,0
03/03/2020,Kings,0,0,2,2
03/04/2020,Kings,1,1,4,6
03/05/2020,Kings,0,1,7,13
03/06/2020,Kings,3,4,12,25
03/07/2020,Kings,0,4,9,34
03/08/2020,Kings,2,6,10,44
03/09/2020,Kings,1,7,31,75
03/10/2020,Kings,7,14,29,104
03/11/2020,Kings,2,16,24,128
03/12/2020,Kings,8,24,59,187
03/13/2020,Kings,17,41,136,323
03/14/2020,Kings,17,58,99,422
03/15/2020,Kings,26,84,166,588
03/16/2020,Kings,39,123,171,759
03/17/2020,Kings,264,387,741,1500
03/18/2020,Kings,273,660,795,2295
03/19/2020,Kings,674,1334,1553,3848
03/20/2020,Kings,538,1872,1378,5226
03/21/2020,Kings,893,2765,1941,7167
03/22/2020,Kings,702,3467,1506,8673
03/23/2020,Kings,700,4167,1422,10095
03/24/2020,Kings,779,4946,1474,11569
03/25/2020,Kings,755,5701,1550,13119
03/26/2020,Kings,1106,6807,1905,15024
03/27/2020,Kings,1238,8045,2254,17278
03/28/2020,Kings,973,9018,1790,19068
03/29/2020,Kings,1011,10029,1627,20695
03/30/2020,Kings,1888,11917,3113,23808
03/31/2020,Kings,1198,13115,2011,25819
04/01/2020,Kings,1189,14304,2041,27860
04/02/2020,Kings,1396,15700,2512,30372
04/03/2020,Kings,1804,17504,3234,33606
04/04/2020,Kings,1054,18558,1990,35596
04/05/2020,Kings,1144,19702,2013,37609
04/06/2020,Kings,1177,20879,2245,39854
04/07/2020,Kings,1203,22082,2607,42461
04/08/2020,Kings,1312,23394,2565,45026
04/09/2020,Kings,1321,24715,2578,47604
04/10/2020,Kings,1528,26243,2887,50491
04/11/2020,Kings,1228,27471,2670,53161
04/12/2020,Kings,933,28404,2029,55190
04/13/2020,Kings,902,29306,2055,57245
04/14/2020,Kings,2663,31969,5103,62348
04/15/2020,Kings,1552,33521,3724,66072
04/16/2020,Kings,1184,34705,3347,69419
04/17/2020,Kings,1058,35763,3016,72435
04/18/2020,Kings,719,36482,2390,74825
04/19/2020,Kings,548,37030,1835,76660
04/20/2020,Kings,664,37694,2300,78960
04/21/2020,Kings,787,38481,2827,81787
04/22/2020,Kings,873,39354,3526,85313
04/23/2020,Kings,1294,40648,5030,90343
04/24/2020,Kings,1012,41660,4021,94364
04/25/2020,Kings,827,42487,3685,98049
04/26/2020,Kings,527,43014,2684,100733
04/27/2020,Kings,573,43587,2940,103673
04/28/2020,Kings,649,44236,3873,107546
04/29/2020,Kings,636,44872,3944,111490
04/30/2020,Kings,647,45519,3927,115417
