pruid,prname,prnameFR,date,update,numconf,numprob,numdeaths,numtotal,numtested,numtests,numrecover,percentrecover,ratetested,ratetests,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numteststoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14,numtotal_last7,ratetotal_last7,numdeaths_last7,ratedeaths_last7,avgtotal_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
62,Nunavut,Nunavut,20-06-2020,,0,0,0,0,983,,0,N/A,24979,,0,0.00,0.00,0.00,0,,9,,0,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,20-06-2020,,13,0,,13,76,,13,100.00,,,0,0.00,,,,,0,,0,,,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,20-06-2020,,101008,11,8425,101019,2382781,,63488,62.85,62696,,390,0.39,265.80,22.17,64,8.34,43218,,485,28.81,29106,76.58,5962,15.69,642,1.69,2609,6.86,308,0.81,373,0.98,44,0.12
59,British Columbia,Colombie-Britannique,21-06-2020,,2790,0,168,2790,152568,,2444,87.60,29638,,0,0.00,54.20,3.26,0,6.02,942,,0,6.38,178,3.46,158,3.07,1,0.02,81,1.57,0,0.00,12,0.22,0,0.00
48,Alberta,Alberta,21-06-2020,,7704,0,152,7704,345952,,7018,91.10,78236,,31,0.40,174.22,3.44,0,1.97,6787,,22,6.93,534,12.08,566,12.80,6,0.14,271,6.13,2,0.05,39,0.88,0,0.01
47,Saskatchewan,Saskatchewan,21-06-2020,,746,0,13,746,53481,,643,86.19,45374,,20,2.75,63.29,1.10,0,1.74,683,,4,12.06,90,7.64,96,8.14,2,0.17,81,6.87,0,0.00,12,0.98,0,0.00
46,Manitoba,Manitoba,21-06-2020,,302,11,7,313,56847,,293,93.61,41215,,0,0.00,22.69,0.51,0,2.24,700,,0,4.15,13,0.94,13,0.94,0,0.00,9,0.65,0,0.00,1,0.09,0,0.00
35,Ontario,Ontario,21-06-2020,,33476,0,2621,33476,1136313,,28719,85.79,77122,,175,0.53,227.20,17.79,11,7.83,22642,,251,6.38,2136,14.50,2859,19.40,185,1.26,1287,8.73,92,0.62,184,1.25,13,0.09
24,Quebec,Québec,21-06-2020,,54766,0,5417,54766,551352,,23322,42.58,64301,,92,0.17,638.70,63.18,9,9.89,0,,121,47.52,26027,303.54,1917,22.36,439,5.12,814,9.49,195,2.27,116,1.36,28,0.32
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,21-06-2020,,261,0,3,261,15960,,258,98.85,30569,,0,0.00,49.99,0.57,0,1.15,260,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
13,New Brunswick,Nouveau-Brunswick,21-06-2020,,164,0,2,164,36375,,135,82.32,46547,,0,0.00,20.99,0.26,0,1.22,191,,0,16.46,27,3.46,27,3.46,1,0.13,7,0.90,0,0.00,1,0.13,0,0.00
12,Nova Scotia,Nouvelle-Écosse,21-06-2020,,1061,0,62,1061,52229,,998,94.06,53330,,0,0.00,108.34,6.33,0,5.84,286,,0,0.09,1,0.10,2,0.20,1,0.10,0,0.00,0,0.00,0,0.00,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,21-06-2020,,27,0,0,27,9810,,27,100.00,61457,,0,0.00,16.91,0.00,0,0.00,163,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
60,Yukon,Yukon,21-06-2020,,11,0,0,11,1250,,11,100.00,29725,,0,0.00,26.16,0.00,0,0.00,0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,21-06-2020,,5,0,0,5,2239,,5,100.00,49578,,0,0.00,11.07,0.00,0,0.00,0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,21-06-2020,,0,0,0,0,989,,0,N/A,25132,,0,0.00,0.00,0.00,0,,6,,0,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,21-06-2020,,13,0,,13,76,,13,100.00,,,0,0.00,,,,,0,,0,,,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,21-06-2020,,101326,11,8445,101337,2415441,,63886,63.04,63555,,318,0.31,266.64,22.22,20,8.33,32660,,398,28.62,29006,76.32,5638,14.83,635,1.67,2550,6.71,289,0.76,364,0.96,41,0.11
59,British Columbia,Colombie-Britannique,22-06-2020,,2822,0,169,2822,152966,,2471,87.56,29715,,32,1.15,54.82,3.28,1,5.99,398,,27,6.45,182,3.54,163,3.17,2,0.04,77,1.50,1,0.02,11,0.21,0,0.00
48,Alberta,Alberta,22-06-2020,,7736,0,153,7736,351622,,7041,91.02,79519,,32,0.42,174.95,3.46,1,1.98,5670,,23,7.01,542,12.26,534,12.08,4,0.09,283,6.40,2,0.05,40,0.91,0,0.01
47,Saskatchewan,Saskatchewan,22-06-2020,,751,0,13,751,54068,,643,85.62,45872,,5,0.67,63.72,1.10,0,1.73,587,,0,12.65,95,8.06,97,8.23,0,0.00,68,5.77,0,0.00,10,0.82,0,0.00
46,Manitoba,Manitoba,22-06-2020,,303,11,7,314,57149,,293,93.31,41434,,1,0.32,22.77,0.51,0,2.23,302,,0,4.46,14,1.02,14,1.02,0,0.00,10,0.73,0,0.00,1,0.10,0,0.00
35,Ontario,Ontario,22-06-2020,,33637,0,2624,33637,1157497,,28933,86.02,78560,,161,0.48,228.29,17.81,3,7.80,21184,,214,6.18,2080,14.12,2777,18.85,164,1.11,1267,8.60,82,0.56,181,1.23,12,0.08
24,Quebec,Québec,22-06-2020,,54835,0,5417,54835,551352,,23506,42.87,64301,,69,0.13,639.51,63.18,0,9.88,0,,184,47.25,25912,302.20,1788,20.85,433,5.05,781,9.11,175,2.04,112,1.30,25,0.29
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,22-06-2020,,261,0,3,261,16104,,258,98.85,30844,,0,0.00,49.99,0.57,0,1.15,144,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
13,New Brunswick,Nouveau-Brunswick,22-06-2020,,164,0,2,164,36534,,135,82.32,46750,,0,0.00,20.99,0.26,0,1.22,159,,0,16.46,27,3.46,18,2.30,1,0.13,4,0.51,0,0.00,1,0.07,0,0.00
12,Nova Scotia,Nouvelle-Écosse,22-06-2020,,1061,0,63,1061,52360,,998,94.06,53464,,0,0.00,108.34,6.43,1,5.94,131,,0,0.00,0,0.00,2,0.20,2,0.20,0,0.00,1,0.10,0,0.00,0,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,22-06-2020,,27,0,0,27,9909,,27,100.00,62077,,0,0.00,16.91,0.00,0,0.00,99,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
60,Yukon,Yukon,22-06-2020,,11,0,0,11,1250,,11,100.00,29725,,0,0.00,26.16,0.00,0,0.00,0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,22-06-2020,,5,0,0,5,2239,,5,100.00,49578,,0,0.00,11.07,0.00,0,0.00,0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,22-06-2020,,0,0,0,0,992,,0,N/A,25208,,0,0.00,0.00,0.00,0,,3,,0,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,22-06-2020,,13,0,,13,76,,13,100.00,,,0,0.00,,,,,0,,0,,,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,22-06-2020,,101626,11,8451,101637,2444118,,64334,63.30,64310,,300,0.30,267.43,22.24,6,8.31,28677,,448,28.39,28852,75.92,5393,14.19,606,1.59,2490,6.55,261,0.69,356,0.94,37,0.10
59,British Columbia,Colombie-Britannique,23-06-2020,,2835,0,170,2835,155588,,2491,87.87,30225,,13,0.46,55.07,3.30,1,6.00,2622,,20,6.14,174,3.38,166,3.22,3,0.06,79,1.53,2,0.04,11,0.22,0,0.01
48,Alberta,Alberta,23-06-2020,,7781,0,153,7781,357139,,7096,91.20,80766,,45,0.58,175.97,3.46,0,1.97,5517,,55,6.84,532,12.03,552,12.48,2,0.05,299,6.76,2,0.05,43,0.97,0,0.01
47,Saskatchewan,Saskatchewan,23-06-2020,,753,0,13,753,54431,,642,85.26,46180,,2,0.27,63.88,1.10,0,1.73,363,,-1,13.01,98,8.31,97,8.23,0,0.00,69,5.85,0,0.00,10,0.84,0,0.00
46,Manitoba,Manitoba,23-06-2020,,303,11,7,314,57784,,293,93.31,41895,,0,0.00,22.77,0.51,0,2.23,635,,0,4.46,14,1.02,14,1.02,0,0.00,10,0.73,0,0.00,1,0.10,0,0.00
35,Ontario,Ontario,23-06-2020,,33853,0,2634,33853,1173157,,29107,85.98,79622,,216,0.64,229.76,17.88,10,7.78,15660,,174,6.24,2112,14.33,2763,18.75,160,1.09,1299,8.82,81,0.55,186,1.26,12,0.08
24,Quebec,Québec,23-06-2020,,54884,0,5424,54884,564464,,23620,43.04,65830,,49,0.09,640.08,63.26,7,9.88,13112,,114,47.08,25840,301.36,1699,19.81,395,4.61,738,8.61,155,1.81,105,1.23,22,0.26
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,23-06-2020,,261,0,3,261,16348,,258,98.85,31312,,0,0.00,49.99,0.57,0,1.15,244,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
13,New Brunswick,Nouveau-Brunswick,23-06-2020,,165,0,2,165,36714,,143,86.67,46980,,1,0.61,21.11,0.26,0,1.21,180,,8,12.12,20,2.56,18,2.30,1,0.13,2,0.26,0,0.00,0,0.04,0,0.00
12,Nova Scotia,Nouvelle-Écosse,23-06-2020,,1061,0,63,1061,52649,,998,94.06,53759,,0,0.00,108.34,6.43,0,5.94,289,,0,0.00,0,0.00,1,0.10,1,0.10,0,0.00,1,0.10,0,0.00,0,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,23-06-2020,,27,0,0,27,10026,,27,100.00,62810,,0,0.00,16.91,0.00,0,0.00,117,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
60,Yukon,Yukon,23-06-2020,,11,0,0,11,1259,,11,100.00,29939,,0,0.00,26.16,0.00,0,0.00,9,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,23-06-2020,,5,0,0,5,2239,,5,100.00,49578,,0,0.00,11.07,0.00,0,0.00,0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,23-06-2020,,0,0,0,0,995,,0,N/A,25284,,0,0.00,0.00,0.00,0,,3,,0,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,23-06-2020,,13,0,,13,76,,13,100.00,,,0,0.00,,,,,0,,0,,,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,23-06-2020,,101952,11,8469,101963,2482869,,64704,63.46,65330,,326,0.32,268.29,22.28,18,8.31,38751,,370,28.24,28790,75.75,5310,13.97,562,1.48,2496,6.57,241,0.63,357,0.94,34,0.09
59,British Columbia,Colombie-Britannique,24-06-2020,,2849,0,171,2849,156737,,2516,88.31,30448,,14,0.49,55.34,3.32,1,6.00,1149,,25,5.69,162,3.15,169,3.28,4,0.08,74,1.44,3,0.06,11,0.21,0,0.01
48,Alberta,Alberta,24-06-2020,,7825,0,153,7825,362699,,7134,91.17,82024,,44,0.57,176.96,3.46,0,1.96,5560,,38,6.88,538,12.17,549,12.42,2,0.05,295,6.67,2,0.05,42,0.95,0,0.01
47,Saskatchewan,Saskatchewan,24-06-2020,,757,0,13,757,54933,,643,84.94,46605,,4,0.53,64.22,1.10,0,1.72,502,,1,13.34,101,8.57,99,8.40,0,0.00,64,5.43,0,0.00,9,0.78,0,0.00
46,Manitoba,Manitoba,24-06-2020,,304,11,7,315,58358,,293,93.02,42311,,1,0.32,22.84,0.51,0,2.22,574,,0,4.76,15,1.09,15,1.09,0,0.00,9,0.65,0,0.00,1,0.09,0,0.00
35,Ontario,Ontario,24-06-2020,,34016,0,2646,34016,1195605,,29336,86.24,81146,,163,0.48,230.87,17.96,12,7.78,22448,,229,5.98,2034,13.80,2675,18.16,161,1.09,1272,8.63,81,0.55,182,1.23,12,0.08
24,Quebec,Québec,24-06-2020,,54937,0,5441,54937,568997,,23710,43.16,66359,,53,0.10,640.70,63.46,17,9.90,4533,,90,46.94,25786,300.73,1596,18.61,360,4.20,674,7.86,143,1.67,96,1.12,20,0.24
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,24-06-2020,,261,0,3,261,16570,,258,98.85,31737,,0,0.00,49.99,0.57,0,1.15,222,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
13,New Brunswick,Nouveau-Brunswick,24-06-2020,,165,0,2,165,36979,,147,89.09,47319,,0,0.00,21.11,0.26,0,1.21,265,,4,9.70,16,2.05,14,1.79,1,0.13,1,0.13,0,0.00,0,0.02,0,0.00
12,Nova Scotia,Nouvelle-Écosse,24-06-2020,,1061,0,63,1061,52936,,998,94.06,54052,,0,0.00,108.34,6.43,0,5.94,287,,0,0.00,0,0.00,0,0.00,1,0.10,0,0.00,1,0.10,0,0.00,0,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,24-06-2020,,27,0,0,27,10177,,27,100.00,63756,,0,0.00,16.91,0.00,0,0.00,151,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
60,Yukon,Yukon,24-06-2020,,11,0,0,11,1265,,11,100.00,30082,,0,0.00,26.16,0.00,0,0.00,6,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,24-06-2020,,5,0,0,5,2315,,5,100.00,51261,,0,0.00,11.07,0.00,0,0.00,76,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,24-06-2020,,0,0,0,0,1003,,0,N/A,25487,,0,0.00,0.00,0.00,0,,8,,0,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,24-06-2020,,13,0,,13,76,,13,100.00,,,0,0.00,,,,,0,,0,,,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,24-06-2020,,102231,11,8499,102242,2518650,,65091,63.66,66271,,279,0.27,269.02,22.36,30,8.31,35781,,387,28.02,28652,75.39,5117,13.46,529,1.39,2389,6.29,230,0.61,341,0.90,33,0.09
59,British Columbia,Colombie-Britannique,25-06-2020,,2869,0,173,2869,158259,,2517,87.73,30744,,20,0.70,55.73,3.36,2,6.03,1522,,1,6.24,179,3.48,175,3.40,6,0.12,86,1.67,5,0.10,12,0.24,1,0.01
48,Alberta,Alberta,25-06-2020,,7851,0,154,7851,367935,,7191,91.59,83208,,26,0.33,177.55,3.48,1,1.96,5236,,57,6.45,506,11.44,535,12.10,5,0.11,272,6.15,2,0.05,39,0.88,0,0.01
47,Saskatchewan,Saskatchewan,25-06-2020,,759,0,13,759,55418,,648,85.38,47017,,2,0.26,64.39,1.10,0,1.71,485,,5,12.91,98,8.31,99,8.40,0,0.00,51,4.33,0,0.00,7,0.62,0,0.00
46,Manitoba,Manitoba,25-06-2020,,305,11,7,316,58749,,294,93.04,42594,,1,0.32,22.91,0.51,0,2.22,391,,1,4.75,15,1.09,16,1.16,0,0.00,8,0.58,0,0.00,1,0.08,0,0.00
35,Ontario,Ontario,25-06-2020,,34205,0,2656,34205,1222216,,29528,86.33,82952,,189,0.56,232.15,18.03,10,7.76,26611,,192,5.91,2021,13.72,2661,18.06,159,1.08,1288,8.74,88,0.60,184,1.25,13,0.09
24,Quebec,Québec,25-06-2020,,55079,0,5448,55079,573478,,23786,43.19,66881,,142,0.26,642.35,63.54,7,9.89,4481,,76,46.92,25845,301.41,1594,18.59,343,4.00,696,8.12,108,1.26,99,1.16,15,0.18
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,25-06-2020,,261,0,3,261,16855,,258,98.85,32283,,0,0.00,49.99,0.57,0,1.15,285,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
13,New Brunswick,Nouveau-Brunswick,25-06-2020,,165,0,2,165,37201,,149,90.30,47604,,0,0.00,21.11,0.26,0,1.21,222,,2,8.48,14,1.79,12,1.54,1,0.13,1,0.13,0,0.00,0,0.02,0,0.00
12,Nova Scotia,Nouvelle-Écosse,25-06-2020,,1061,0,63,1061,53385,,998,94.06,54511,,0,0.00,108.34,6.43,0,5.94,449,,0,0.00,0,0.00,0,0.00,1,0.10,0,0.00,1,0.10,0,0.00,0,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,25-06-2020,,27,0,0,27,10177,,27,100.00,63756,,0,0.00,16.91,0.00,0,0.00,0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
60,Yukon,Yukon,25-06-2020,,11,0,0,11,1266,,11,100.00,30106,,0,0.00,26.16,0.00,0,0.00,1,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,25-06-2020,,5,0,0,5,2327,,5,100.00,51527,,0,0.00,11.07,0.00,0,0.00,12,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,25-06-2020,,0,0,0,0,1021,,0,N/A,25945,,0,0.00,0.00,0.00,0,,18,,0,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,25-06-2020,,13,0,0,13,76,,13,100.00,,,0,0.00,,,0,0.00,0,,0,0.00,0,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,25-06-2020,,102611,11,8519,102622,2558363,,65425,63.75,67316,,380,0.37,270.02,22.42,20,8.30,39713,,334,27.95,28678,75.46,5092,13.40,515,1.36,2402,6.32,204,0.54,343,0.90,29,0.08
59,British Columbia,Colombie-Britannique,26-06-2020,,2878,0,174,2878,160145,,2545,88.43,31110,,9,0.31,55.91,3.38,1,6.05,1886,,28,5.52,159,3.09,169,3.28,6,0.12,88,1.71,6,0.12,13,0.24,1,0.02
48,Alberta,Alberta,26-06-2020,,7888,0,154,7888,373437,,7225,91.59,84452,,37,0.47,178.39,3.48,0,1.95,5502,,34,6.45,509,11.51,542,12.26,5,0.11,263,5.95,2,0.05,38,0.85,0,0.01
47,Saskatchewan,Saskatchewan,26-06-2020,,772,0,13,772,55948,,654,84.72,47467,,13,1.71,65.50,1.10,0,1.68,530,,6,13.60,105,8.91,109,9.25,0,0.00,56,4.75,0,0.00,8,0.68,0,0.00
46,Manitoba,Manitoba,26-06-2020,,307,11,7,318,59772,,300,94.34,43336,,2,0.63,23.06,0.51,0,2.20,1023,,6,3.46,11,0.80,17,1.23,0,0.00,7,0.51,0,0.00,1,0.07,0,0.00
35,Ontario,Ontario,26-06-2020,,34316,0,2659,34316,1251990,,29754,86.71,84973,,111,0.32,232.90,18.05,3,7.75,29774,,226,5.55,1903,12.92,2590,17.58,151,1.02,1221,8.29,80,0.54,174,1.18,11,0.08
24,Quebec,Québec,26-06-2020,,55079,0,5448,55079,573478,,23786,43.19,66881,,0,0.00,642.35,63.54,0,9.89,0,,0,46.92,25845,301.41,1413,16.48,300,3.50,529,6.17,73,0.85,76,0.88,10,0.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,26-06-2020,,261,0,3,261,17038,,258,98.85,32633,,0,0.00,49.99,0.57,0,1.15,183,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
13,New Brunswick,Nouveau-Brunswick,26-06-2020,,165,0,2,165,37473,,150,90.91,47952,,0,0.00,21.11,0.26,0,1.21,272,,1,7.88,13,1.66,11,1.41,1,0.13,1,0.13,0,0.00,0,0.02,0,0.00
12,Nova Scotia,Nouvelle-Écosse,26-06-2020,,1061,0,63,1061,53672,,998,94.06,54804,,0,0.00,108.34,6.43,0,5.94,287,,0,0.00,0,0.00,0,0.00,1,0.10,0,0.00,1,0.10,0,0.00,0,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,26-06-2020,,27,0,0,27,10582,,27,100.00,66293,,0,0.00,16.91,0.00,0,0.00,405,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
60,Yukon,Yukon,26-06-2020,,11,0,0,11,1272,,11,100.00,30248,,0,0.00,26.16,0.00,0,0.00,6,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,26-06-2020,,5,0,0,5,2327,,5,100.00,51527,,0,0.00,11.07,0.00,0,0.00,0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,26-06-2020,,0,0,0,0,1033,,0,N/A,26250,,0,0.00,0.00,0.00,0,,12,,0,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,26-06-2020,,13,0,,13,76,,13,100.00,,,0,0.00,,,,,0,,0,,,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,26-06-2020,,102783,11,8523,102794,2598243,,65726,63.94,68365,,172,0.17,270.47,22.43,4,8.29,39880,,301,27.77,28545,75.11,4851,12.76,464,1.22,2165,5.70,162,0.43,309,0.81,23,0.06
59,British Columbia,Colombie-Britannique,27-06-2020,,2878,0,174,2878,161963,,2545,88.43,31463,,0,0.00,55.91,3.38,0,6.05,1818,,0,5.52,159,3.09,169,3.28,6,0.12,88,1.71,6,0.12,13,0.24,1,0.02
48,Alberta,Alberta,27-06-2020,,7957,0,154,7957,378629,,7283,91.53,85626,,69,0.87,179.95,3.48,0,1.94,5192,,58,6.54,520,11.76,574,12.98,4,0.09,284,6.42,2,0.05,41,0.92,0,0.01
47,Saskatchewan,Saskatchewan,27-06-2020,,777,0,13,777,56776,,661,85.07,48169,,5,0.65,65.92,1.10,0,1.67,828,,7,13.26,103,8.74,113,9.59,0,0.00,51,4.33,0,0.00,7,0.62,0,0.00
46,Manitoba,Manitoba,27-06-2020,,311,11,7,322,60486,,300,93.17,43854,,4,1.26,23.35,0.51,0,2.17,714,,0,4.66,15,1.09,19,1.38,0,0.00,9,0.65,0,0.00,1,0.09,0,0.00
35,Ontario,Ontario,27-06-2020,,34476,0,2667,34476,1284387,,29932,86.82,87172,,160,0.47,233.99,18.10,8,7.74,32397,,178,5.44,1877,12.74,2484,16.86,150,1.02,1175,7.97,57,0.39,168,1.14,8,0.06
24,Quebec,Québec,27-06-2020,,55079,0,5448,55079,573478,,23786,43.19,66881,,0,0.00,642.35,63.54,0,9.89,0,,0,46.92,25845,301.41,1255,14.64,253,2.95,405,4.72,40,0.47,58,0.67,6,0.07
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,27-06-2020,,261,0,3,261,17165,,258,98.85,32877,,0,0.00,49.99,0.57,0,1.15,127,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
13,New Brunswick,Nouveau-Brunswick,27-06-2020,,165,0,2,165,37714,,154,93.33,48260,,0,0.00,21.11,0.26,0,1.21,241,,4,5.45,9,1.15,8,1.02,0,0.00,1,0.13,0,0.00,0,0.02,0,0.00
12,Nova Scotia,Nouvelle-Écosse,27-06-2020,,1061,0,63,1061,53930,,998,94.06,55067,,0,0.00,108.34,6.43,0,5.94,258,,0,0.00,0,0.00,0,0.00,1,0.10,0,0.00,1,0.10,0,0.00,0,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,27-06-2020,,27,0,0,27,11051,,27,100.00,69231,,0,0.00,16.91,0.00,0,0.00,469,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
60,Yukon,Yukon,27-06-2020,,11,0,0,11,1272,,11,100.00,30248,,0,0.00,26.16,0.00,0,0.00,0,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,27-06-2020,,5,0,0,5,2341,,5,100.00,51837,,0,0.00,11.07,0.00,0,0.00,14,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,27-06-2020,,0,0,0,0,1047,,0,N/A,26605,,0,0.00,0.00,0.00,0,,14,,0,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,27-06-2020,,13,0,,13,76,,13,100.00,,,0,0.00,,,,,0,,0,,,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,27-06-2020,,103021,11,8531,103032,2640315,,65973,64.03,69472,,238,0.23,271.10,22.45,8,8.28,42072,,247,27.69,28528,75.06,4622,12.16,414,1.09,2013,5.30,106,0.28,288,0.76,15,0.04
59,British Columbia,Colombie-Britannique,28-06-2020,,2878,0,174,2878,162876,,2545,88.43,31640,,0,0.00,55.91,3.38,0,6.05,913,,0,5.52,159,3.09,169,3.28,6,0.12,88,1.71,6,0.12,13,0.24,1,0.02
48,Alberta,Alberta,28-06-2020,,7996,0,154,7996,384020,,7322,91.57,86845,,39,0.49,180.83,3.48,0,1.93,5391,,39,6.50,520,11.76,563,12.73,4,0.09,292,6.60,2,0.05,42,0.94,0,0.01
47,Saskatchewan,Saskatchewan,28-06-2020,,778,0,13,778,57292,,661,84.96,48607,,1,0.13,66.01,1.10,0,1.67,516,,0,13.37,104,8.82,113,9.59,0,0.00,32,2.71,0,0.00,5,0.39,0,0.00
46,Manitoba,Manitoba,28-06-2020,,311,11,7,322,61444,,300,93.17,44548,,0,0.00,23.35,0.51,0,2.17,958,,0,4.66,15,1.09,18,1.31,0,0.00,9,0.65,0,0.00,1,0.09,0,0.00
35,Ontario,Ontario,28-06-2020,,34654,0,2673,34654,1312083,,30107,86.88,89051,,178,0.52,235.20,18.14,6,7.71,27696,,175,5.41,1874,12.72,2465,16.73,144,0.98,1178,8.00,52,0.35,168,1.14,7,0.05
24,Quebec,Québec,28-06-2020,,55079,0,5448,55079,573478,,23786,43.19,66881,,0,0.00,642.35,63.54,0,9.89,0,,0,46.92,25845,301.41,1127,13.14,226,2.64,313,3.65,31,0.36,45,0.52,4,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,28-06-2020,,261,0,3,261,17406,,258,98.85,33338,,0,0.00,49.99,0.57,0,1.15,241,,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
13,New Brunswick,Nouveau-Brunswick,28-06-2020,,165,0,2,165,37919,,158,95.76,48522,,0,0.00,21.11,0.26,0,1.21,205,,4,3.03,5,0.64,8,1.02,0,0.00,1,0.13,0,0.00,0,0.02,0,0.00
